Location,Order Id,Order #,Checks,Opened,# of Guests,Table,Revenue Center,Dining Area,Service,Dining Options,Discount Amount,Amount,Tax,Tip,Gratuity,Total,Voided,Paid,Closed,Duration (Opened to Paid),Order Source
3401 Harrisburg Boulevard Suite A,800000004813376947,64,64,9/8/23 8:52 PM,1,,None,,Dinner,,0.00,11.00,1.13,1.65,0.00,13.78,false,9/8/23 8:54 PM,9/8/23 8:54 PM,00:02:08,In Store
3401 Harrisburg Boulevard Suite A,800000004813387995,66,66,9/8/23 8:52 PM,1,,None,,Dinner,,0.00,14.00,1.44,2.10,0.00,17.54,false,9/8/23 8:54 PM,9/8/23 8:54 PM,00:01:59,In Store
3401 Harrisburg Boulevard Suite A,800000004813519104,67,67,9/8/23 8:54 PM,1,,None,,Dinner,,0.00,32.00,3.27,6.40,0.00,41.67,false,9/8/23 9:53 PM,9/8/23 9:53 PM,00:59:19,In Store
3401 Harrisburg Boulevard Suite A,800000004813779467,69,69,9/8/23 9:01 PM,1,,Dining Room,,Dinner,,0.00,18.00,1.84,3.60,0.00,23.44,false,9/8/23 9:03 PM,9/8/23 9:03 PM,00:01:21,In Store
3401 Harrisburg Boulevard Suite A,800000004813840448,70,70,9/8/23 9:03 PM,1,,Dining Room,,Dinner,,0.00,96.00,0.00,0.00,0.00,96.00,false,9/8/23 9:04 PM,9/8/23 9:04 PM,00:01:16,In Store
3401 Harrisburg Boulevard Suite A,800000004813911536,65,65,9/8/23 8:52 PM,1,,Dining Room,,Dinner,,0.00,17.00,1.74,3.40,0.00,22.14,false,9/8/23 9:06 PM,9/8/23 9:06 PM,00:13:58,In Store
3401 Harrisburg Boulevard Suite A,800000004814068105,68,68,9/8/23 8:56 PM,1,,None,,Dinner,,0.00,39.00,4.00,8.58,0.00,51.58,false,9/8/23 9:45 PM,9/8/23 9:45 PM,00:48:58,In Store
3401 Harrisburg Boulevard Suite A,800000004814273133,71,71,9/8/23 9:04 PM,1,,Dining Room,,Dinner,,0.00,2.00,0.20,0.00,0.00,2.20,false,9/8/23 9:15 PM,9/8/23 9:15 PM,00:10:33,In Store
3401 Harrisburg Boulevard Suite A,800000004814476959,73,73,9/8/23 9:20 PM,1,,Dining Room,,Dinner,,0.00,15.00,1.53,10.00,0.00,26.53,false,9/8/23 9:47 PM,9/8/23 9:47 PM,00:27:18,In Store
3401 Harrisburg Boulevard Suite A,800000004814936705,72,72,9/8/23 9:15 PM,1,,None,,Dinner,,0.00,31.00,3.19,6.20,0.00,40.39,false,9/8/23 10:44 PM,9/8/23 10:44 PM,01:29:13,In Store
3401 Harrisburg Boulevard Suite A,800000004815292092,74,74,9/8/23 9:30 PM,1,,Dining Room,,Dinner,,0.00,18.00,1.86,2.00,0.00,21.86,false,9/8/23 10:29 PM,9/8/23 10:29 PM,00:59:56,In Store
3401 Harrisburg Boulevard Suite A,800000004815470317,77,77,9/8/23 9:48 PM,1,,Dining Room,,Dinner,,0.00,17.00,1.75,3.74,0.00,22.49,false,9/8/23 9:50 PM,9/8/23 9:50 PM,00:01:52,In Store
3401 Harrisburg Boulevard Suite A,800000004815497669,78,78,9/8/23 9:50 PM,1,,Dining Room,,Dinner,,0.00,19.00,1.95,3.80,0.00,24.75,false,9/8/23 9:51 PM,9/8/23 9:51 PM,00:00:58,In Store
3401 Harrisburg Boulevard Suite A,800000004815869717,80,80,9/8/23 9:53 PM,1,,None,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,false,9/8/23 11:28 PM,9/8/23 11:28 PM,01:34:56,In Store
3401 Harrisburg Boulevard Suite A,800000004815919019,81,81,9/8/23 10:05 PM,1,,Dining Room,,Dinner,,5.80,16.20,1.66,4.40,0.00,22.26,false,9/8/23 10:07 PM,9/8/23 10:07 PM,00:01:45,In Store
3401 Harrisburg Boulevard Suite A,800000004816039318,82,82,9/8/23 10:08 PM,1,,None,,Dinner,,0.00,16.00,1.64,3.52,0.00,21.16,false,9/8/23 10:11 PM,9/8/23 10:11 PM,00:02:39,In Store
3401 Harrisburg Boulevard Suite A,800000004816162252,83,83,9/8/23 10:14 PM,1,,None,,Dinner,,0.00,13.00,1.33,2.60,0.00,16.93,false,9/8/23 10:14 PM,9/8/23 10:14 PM,00:00:31,In Store
3401 Harrisburg Boulevard Suite A,800000004816480496,84,84,9/8/23 10:26 PM,1,,None,,Dinner,,0.00,20.00,1.84,4.40,0.00,26.24,false,9/8/23 10:28 PM,9/8/23 10:28 PM,00:02:10,In Store
3401 Harrisburg Boulevard Suite A,800000004816753821,86,86,9/8/23 10:38 PM,1,,None,,Dinner,,8.40,10.60,1.08,4.18,0.00,15.86,false,9/8/23 10:39 PM,9/8/23 10:39 PM,00:01:55,In Store
3401 Harrisburg Boulevard Suite A,800000004823619718,2,2,9/9/23 11:08 AM,1,,Dining Room,,,,2.00,5.00,0.51,1.54,0.00,7.05,false,9/9/23 11:27 AM,9/9/23 11:27 AM,00:18:57,In Store
3401 Harrisburg Boulevard Suite A,800000004823775171,3,3,9/9/23 11:27 AM,1,,Dining Room,,,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/9/23 11:30 AM,9/9/23 11:30 AM,00:03:01,In Store
3401 Harrisburg Boulevard Suite A,800000004823947565,4,4,9/9/23 11:31 AM,1,,Dining Room,,,,0.00,87.00,8.91,19.14,0.00,115.05,false,9/9/23 11:36 AM,9/9/23 11:36 AM,00:05:04,In Store
3401 Harrisburg Boulevard Suite A,800000004824226660,5,5,9/9/23 11:42 AM,1,,Dining Room,,,,0.00,2.00,0.20,0.00,0.00,2.20,false,9/9/23 11:42 AM,9/9/23 11:42 AM,00:00:16,In Store
3401 Harrisburg Boulevard Suite A,800000004824309262,6,6,9/9/23 11:44 AM,1,,Dining Room,,,,0.00,3.00,0.31,0.00,0.00,3.31,false,9/9/23 11:45 AM,9/9/23 11:45 AM,00:00:12,In Store
3401 Harrisburg Boulevard Suite A,800000004826830666,8,8,9/9/23 12:23 PM,1,,Dining Room,,,,0.00,2.00,0.20,5.00,0.00,7.20,false,9/9/23 12:47 PM,9/9/23 12:47 PM,00:24:12,In Store
3401 Harrisburg Boulevard Suite A,800000004828342664,9,9,9/9/23 1:00 PM,1,,Dining Room,,,,0.00,5.00,0.51,1.10,0.00,6.61,false,9/9/23 1:23 PM,9/9/23 1:23 PM,00:22:40,In Store
3401 Harrisburg Boulevard Suite A,800000004828868240,10,10,9/9/23 1:25 PM,1,,Dining Room,,,,0.00,105.00,10.77,21.00,0.00,136.77,false,9/9/23 2:30 PM,9/9/23 2:30 PM,01:05:26,In Store
3401 Harrisburg Boulevard Suite A,800000004829207679,11,11,9/9/23 1:43 PM,1,,Dining Room,,,,0.00,33.00,3.39,4.95,0.00,41.34,false,9/9/23 1:49 PM,9/9/23 1:49 PM,00:06:26,In Store
3401 Harrisburg Boulevard Suite A,800000004829629368,14,14,9/9/23 1:52 PM,1,,Dining Room,,,,10.00,25.00,2.56,0.00,0.00,27.56,false,9/9/23 1:55 PM,9/9/23 1:55 PM,00:02:59,In Store
3401 Harrisburg Boulevard Suite A,800000004829823058,15,15,9/9/23 1:57 PM,1,,Dining Room,,,,0.00,15.00,1.54,0.00,0.00,16.54,false,9/9/23 2:00 PM,9/9/23 2:00 PM,00:03:21,In Store
3401 Harrisburg Boulevard Suite A,800000004830210933,16,16,9/9/23 2:01 PM,1,,Dining Room,,,,0.00,4.00,0.41,0.00,0.00,4.41,false,9/9/23 2:09 PM,9/9/23 2:09 PM,00:07:15,In Store
3401 Harrisburg Boulevard Suite A,800000004830518438,17,17,9/9/23 2:15 PM,1,,Dining Room,,,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/9/23 2:16 PM,9/9/23 2:16 PM,00:00:45,In Store
3401 Harrisburg Boulevard Suite A,800000004830579206,18,18,9/9/23 2:16 PM,1,,Dining Room,,,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/9/23 2:18 PM,9/9/23 2:18 PM,00:01:29,In Store
3401 Harrisburg Boulevard Suite A,800000004830758546,19,19,9/9/23 2:18 PM,1,,Dining Room,,,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/9/23 2:23 PM,9/9/23 2:23 PM,00:05:06,In Store
3401 Harrisburg Boulevard Suite A,800000004831572142,20,20,9/9/23 2:42 PM,1,,Dining Room,,,,0.00,22.00,2.25,4.84,0.00,29.09,false,9/9/23 2:48 PM,9/9/23 2:48 PM,00:06:03,In Store
3401 Harrisburg Boulevard Suite A,800000004832069703,21,21,9/9/23 2:53 PM,1,,Dining Room,,,,0.00,50.00,5.12,10.00,0.00,65.12,false,9/9/23 2:56 PM,9/9/23 2:56 PM,00:03:09,In Store
3401 Harrisburg Boulevard Suite A,800000004832584463,22,22,9/9/23 2:56 PM,1,,Dining Room,,,,0.00,13.00,1.34,0.00,0.00,14.34,false,9/9/23 3:09 PM,9/9/23 3:09 PM,00:12:38,In Store
3401 Harrisburg Boulevard Suite A,800000004832698392,23,23,9/9/23 3:09 PM,1,,Dining Room,,,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/9/23 3:12 PM,9/9/23 3:12 PM,00:02:41,In Store
3401 Harrisburg Boulevard Suite A,800000004833093183,24,24,9/9/23 3:20 PM,1,,Dining Room,,,,0.00,17.00,1.74,1.26,0.00,20.00,false,9/9/23 3:21 PM,9/9/23 3:21 PM,00:01:05,In Store
3401 Harrisburg Boulevard Suite A,800000004833153779,25,25,9/9/23 3:22 PM,1,,Dining Room,,,,0.00,0.00,0.00,0.00,0.00,0.00,false,9/9/23 11:28 PM,9/9/23 11:28 PM,08:06:05,In Store
3401 Harrisburg Boulevard Suite A,800000004833194285,13,13,9/9/23 1:51 PM,1,,None,,,,0.00,60.00,6.15,12.00,0.00,78.15,false,9/9/23 5:14 PM,9/9/23 5:14 PM,03:23:14,In Store
3401 Harrisburg Boulevard Suite A,800000004833297811,26,26,9/9/23 3:22 PM,1,,Dining Room,,,,0.00,21.00,1.95,0.00,0.00,22.95,false,9/9/23 3:30 PM,9/9/23 3:30 PM,00:07:36,In Store
3401 Harrisburg Boulevard Suite A,800000004833324265,27,27,9/9/23 3:26 PM,1,,None,,,,0.00,16.00,1.44,2.40,0.00,19.84,false,9/9/23 3:31 PM,9/9/23 3:31 PM,00:04:36,In Store
3401 Harrisburg Boulevard Suite A,800000004833948822,28,28,9/9/23 3:41 PM,1,,Dining Room,,,,0.00,18.00,1.85,2.70,0.00,22.55,false,9/9/23 3:43 PM,9/9/23 3:43 PM,00:01:47,In Store
3401 Harrisburg Boulevard Suite A,800000004834820706,29,29,9/9/23 3:44 PM,1,,Dining Room,,,,0.00,8.00,0.82,1.20,0.00,10.02,false,9/9/23 4:03 PM,9/9/23 4:03 PM,00:19:17,In Store
3401 Harrisburg Boulevard Suite A,800000004834879323,30,30,9/9/23 4:04 PM,1,,Dining Room,,,,0.00,11.00,1.13,0.00,0.00,12.13,false,9/9/23 4:05 PM,9/9/23 4:05 PM,00:00:59,In Store
3401 Harrisburg Boulevard Suite A,800000004834994119,31,31,9/9/23 4:06 PM,1,,Dining Room,,,,0.00,16.00,1.64,3.20,0.00,20.84,false,9/9/23 4:07 PM,9/9/23 4:07 PM,00:01:32,In Store
3401 Harrisburg Boulevard Suite A,800000004835336104,32,32,9/9/23 4:09 PM,1,,Dining Room,,,,0.00,28.00,2.87,4.00,0.00,34.87,false,9/9/23 4:58 PM,9/9/23 4:58 PM,00:48:40,In Store
3401 Harrisburg Boulevard Suite A,800000004835727191,33,33,9/9/23 4:14 PM,1,,Dining Room,,,,0.00,5.00,0.51,1.00,0.00,6.51,false,9/9/23 4:23 PM,9/9/23 4:23 PM,00:08:02,In Store
3401 Harrisburg Boulevard Suite A,800000004835784800,34,34,9/9/23 4:23 PM,1,,Dining Room,,,,0.00,11.00,1.13,0.00,0.00,12.13,false,9/9/23 4:23 PM,9/9/23 4:23 PM,00:00:34,In Store
3401 Harrisburg Boulevard Suite A,800000004837029454,35,35,9/9/23 4:39 PM,1,,Dining Room,,,,0.00,10.00,1.02,0.00,0.00,11.02,false,9/9/23 4:48 PM,9/9/23 4:48 PM,00:09:34,In Store
3401 Harrisburg Boulevard Suite A,800000004837773583,36,36,9/9/23 5:00 PM,1,,Dining Room,,,,0.00,27.00,2.76,5.40,0.00,35.16,false,9/9/23 5:08 PM,9/9/23 5:08 PM,00:07:38,In Store
3401 Harrisburg Boulevard Suite A,800000004838437815,37,37,9/9/23 5:12 PM,1,,Dining Room,,,,0.00,15.00,1.53,10.00,0.00,26.53,false,9/9/23 5:38 PM,9/9/23 5:38 PM,00:26:34,In Store
3401 Harrisburg Boulevard Suite A,800000004838467464,38,38,9/9/23 5:14 PM,1,,Dining Room,,,,0.00,10.00,1.02,2.20,0.00,13.22,false,9/9/23 5:16 PM,9/9/23 5:16 PM,00:01:22,In Store
3401 Harrisburg Boulevard Suite A,800000004838573679,39,39,9/9/23 5:16 PM,1,,Dining Room,,,,0.00,28.00,2.87,4.20,0.00,35.07,false,9/9/23 5:21 PM,9/9/23 5:21 PM,00:05:11,In Store
3401 Harrisburg Boulevard Suite A,800000004839565147,40,40,9/9/23 5:31 PM,1,,Dining Room,,,,0.00,23.00,2.36,4.60,0.00,29.96,false,9/9/23 5:37 PM,9/9/23 5:37 PM,00:06:08,In Store
3401 Harrisburg Boulevard Suite A,800000004839802963,41,41,9/9/23 5:37 PM,1,,Dining Room,,,,3.00,9.00,0.92,1.00,0.00,10.92,false,9/9/23 5:38 PM,9/9/23 5:38 PM,00:00:43,In Store
3401 Harrisburg Boulevard Suite A,800000004840336902,42,42,9/9/23 5:47 PM,1,,Dining Room,,,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/9/23 5:53 PM,9/9/23 5:53 PM,00:05:54,In Store
3401 Harrisburg Boulevard Suite A,800000004841449600,44,44,9/9/23 6:03 PM,1,,Dining Room,,Dinner,,0.00,25.00,2.56,3.75,0.00,31.31,false,9/9/23 6:08 PM,9/9/23 6:08 PM,00:04:55,In Store
3401 Harrisburg Boulevard Suite A,800000004842493123,45,45,9/9/23 6:08 PM,1,,Dining Room,,Dinner,,0.00,46.00,4.72,4.00,0.00,54.72,false,9/9/23 6:23 PM,9/9/23 6:23 PM,00:15:05,In Store
3401 Harrisburg Boulevard Suite A,800000004842575441,46,46,9/9/23 6:23 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.90,0.00,7.52,false,9/9/23 6:24 PM,9/9/23 6:24 PM,00:01:03,In Store
3401 Harrisburg Boulevard Suite A,800000004842653784,47,47,9/9/23 6:24 PM,1,,None,,Dinner,,0.00,14.00,1.44,0.00,0.00,15.44,false,9/9/23 6:25 PM,9/9/23 6:25 PM,00:00:45,In Store
3401 Harrisburg Boulevard Suite A,800000004842994144,48,48,9/9/23 6:25 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,3.20,0.00,20.84,false,9/9/23 6:31 PM,9/9/23 6:31 PM,00:06:22,In Store
3401 Harrisburg Boulevard Suite A,800000004843143374,49,49,9/9/23 6:26 PM,1,,None,,Dinner,,0.00,20.00,1.65,4.00,0.00,25.65,false,9/9/23 6:39 PM,9/9/23 6:39 PM,00:12:19,In Store
3401 Harrisburg Boulevard Suite A,800000004843274034,50,50,9/9/23 6:31 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.90,0.00,7.52,false,9/9/23 6:35 PM,9/9/23 6:35 PM,00:04:02,In Store
3401 Harrisburg Boulevard Suite A,800000004843432425,51,51,9/9/23 6:35 PM,1,,Dining Room,,Dinner,,0.00,33.00,3.39,6.60,0.00,42.99,false,9/9/23 6:39 PM,9/9/23 6:39 PM,00:03:13,In Store
3401 Harrisburg Boulevard Suite A,800000004843705477,52,52,9/9/23 6:39 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,1.20,0.00,7.82,false,9/9/23 6:42 PM,9/9/23 6:42 PM,00:03:52,In Store
3401 Harrisburg Boulevard Suite A,800000004843760040,53,53,9/9/23 6:42 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,1.80,0.00,15.03,false,9/9/23 6:43 PM,9/9/23 6:43 PM,00:00:50,In Store
3401 Harrisburg Boulevard Suite A,800000004843802781,54,54,9/9/23 6:44 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/9/23 6:44 PM,9/9/23 6:44 PM,00:00:31,In Store
3401 Harrisburg Boulevard Suite A,800000004844070273,55,55,9/9/23 6:48 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.00,0.00,5.51,false,9/9/23 6:48 PM,9/9/23 6:48 PM,00:00:31,In Store
3401 Harrisburg Boulevard Suite A,800000004844521053,56,56,9/9/23 6:55 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,1.80,0.00,15.03,false,9/9/23 6:56 PM,9/9/23 6:56 PM,00:01:28,In Store
3401 Harrisburg Boulevard Suite A,800000004844667126,57,57,9/9/23 6:57 PM,1,,Dining Room,,Dinner,,0.00,40.00,4.10,6.00,0.00,50.10,false,9/9/23 7:00 PM,9/9/23 7:00 PM,00:03:01,In Store
3401 Harrisburg Boulevard Suite A,800000004844834986,58,58,9/9/23 7:00 PM,1,,Dining Room,,Dinner,,5.70,1.30,0.13,5.00,0.00,6.43,false,9/9/23 7:02 PM,9/9/23 7:02 PM,00:01:24,In Store
3401 Harrisburg Boulevard Suite A,800000004844920774,59,59,9/9/23 7:02 PM,1,,Dining Room,,Dinner,,0.00,3.00,0.31,2.00,0.00,5.31,false,9/9/23 7:03 PM,9/9/23 7:03 PM,00:00:51,In Store
3401 Harrisburg Boulevard Suite A,800000004844988459,61,61,9/9/23 7:03 PM,1,,None,,Dinner,,0.00,16.00,1.64,0.00,0.00,17.64,false,9/9/23 7:31 PM,9/9/23 7:31 PM,00:27:51,In Store
3401 Harrisburg Boulevard Suite A,800000004845054489,62,62,9/9/23 7:04 PM,1,,None,,Dinner,,0.00,13.00,1.33,0.00,0.00,14.33,false,9/9/23 7:05 PM,9/9/23 7:05 PM,00:00:48,In Store
3401 Harrisburg Boulevard Suite A,800000004845328170,63,63,9/9/23 7:05 PM,1,,None,,Dinner,,0.00,10.00,1.02,2.00,0.00,13.02,false,9/9/23 11:28 PM,9/9/23 11:28 PM,04:23:03,In Store
3401 Harrisburg Boulevard Suite A,800000004845535216,64,64,9/9/23 7:06 PM,1,,Dining Room,,Dinner,,0.00,7.00,0.72,0.00,0.00,7.72,false,9/9/23 7:13 PM,9/9/23 7:13 PM,00:07:10,In Store
3401 Harrisburg Boulevard Suite A,800000004845649274,65,65,9/9/23 7:09 PM,1,,None,,Dinner,,0.00,13.00,1.33,0.00,0.00,14.33,false,9/9/23 7:15 PM,9/9/23 7:15 PM,00:05:25,In Store
3401 Harrisburg Boulevard Suite A,800000004845867842,66,66,9/9/23 7:13 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,0.75,0.00,6.26,false,9/9/23 7:19 PM,9/9/23 7:19 PM,00:06:07,In Store
3401 Harrisburg Boulevard Suite A,800000004846046686,67,67,9/9/23 7:19 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,1.00,0.00,6.51,false,9/9/23 7:22 PM,9/9/23 7:22 PM,00:02:49,In Store
3401 Harrisburg Boulevard Suite A,800000004846155234,68,68,9/9/23 7:22 PM,1,,Dining Room,,Dinner,,0.00,6.00,0.62,0.00,0.00,6.62,false,9/9/23 7:24 PM,9/9/23 7:24 PM,00:01:49,In Store
3401 Harrisburg Boulevard Suite A,800000004846769541,70,70,9/9/23 7:34 PM,1,,None,,Dinner,,0.00,6.00,0.62,1.20,0.00,7.82,false,9/9/23 7:35 PM,9/9/23 7:35 PM,00:01:26,In Store
3401 Harrisburg Boulevard Suite A,800000004846780532,69,69,9/9/23 7:24 PM,1,,Dining Room,,Dinner,,0.00,26.00,2.46,5.72,0.00,34.18,false,9/9/23 7:35 PM,9/9/23 7:35 PM,00:10:39,In Store
3401 Harrisburg Boulevard Suite A,800000004846830376,71,71,9/9/23 7:35 PM,1,,None,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/9/23 7:38 PM,9/9/23 7:38 PM,00:02:52,In Store
3401 Harrisburg Boulevard Suite A,800000004846932484,73,73,9/9/23 7:36 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.64,2.40,0.00,20.04,false,9/9/23 7:37 PM,9/9/23 7:37 PM,00:01:35,In Store
3401 Harrisburg Boulevard Suite A,800000004846940149,72,72,9/9/23 7:36 PM,1,,None,,Dinner,,0.00,59.00,6.04,11.80,0.00,76.84,false,9/9/23 9:43 PM,9/9/23 9:43 PM,02:07:14,In Store
3401 Harrisburg Boulevard Suite A,800000004846978350,74,74,9/9/23 7:37 PM,1,,Dining Room,,Dinner,,0.00,10.00,1.02,1.50,0.00,12.52,false,9/9/23 7:38 PM,9/9/23 7:38 PM,00:00:43,In Store
3401 Harrisburg Boulevard Suite A,800000004847046413,75,75,9/9/23 7:38 PM,1,,Dining Room,,Dinner,,0.00,18.00,1.85,3.96,0.00,23.81,false,9/9/23 7:40 PM,9/9/23 7:40 PM,00:01:10,In Store
3401 Harrisburg Boulevard Suite A,800000004847283565,76,76,9/9/23 7:42 PM,1,,Dining Room,,Dinner,,0.00,30.00,3.08,0.00,0.00,33.08,false,9/9/23 7:44 PM,9/9/23 7:44 PM,00:01:13,In Store
3401 Harrisburg Boulevard Suite A,800000004847401883,77,77,9/9/23 7:45 PM,1,,Dining Room,,Dinner,,0.00,14.00,1.44,2.10,0.00,17.54,false,9/9/23 7:47 PM,9/9/23 7:47 PM,00:01:56,In Store
3401 Harrisburg Boulevard Suite A,800000004847503130,79,79,9/9/23 7:47 PM,1,,None,,Dinner,,0.00,32.00,3.28,6.40,0.00,41.68,false,9/9/23 8:31 PM,9/9/23 8:31 PM,00:43:48,In Store
3401 Harrisburg Boulevard Suite A,800000004847556851,78,78,9/9/23 7:47 PM,1,,Dining Room,,Dinner,,0.00,35.00,3.59,0.00,0.00,38.59,false,9/9/23 7:52 PM,9/9/23 7:52 PM,00:05:50,In Store
3401 Harrisburg Boulevard Suite A,800000004847604742,81,81,9/9/23 7:49 PM,1,,None,,Dinner,,0.00,25.00,2.57,5.00,0.00,32.57,false,9/9/23 9:42 PM,9/9/23 9:42 PM,01:53:12,In Store
3401 Harrisburg Boulevard Suite A,800000004847623356,80,80,9/9/23 7:48 PM,1,,Dining Room,,Dinner,,0.00,26.00,2.66,0.00,0.00,28.66,false,9/9/23 7:50 PM,9/9/23 7:50 PM,00:02:31,In Store
3401 Harrisburg Boulevard Suite A,800000004847711012,83,83,9/9/23 7:50 PM,1,,Dining Room,,Dinner,,0.00,7.00,0.72,1.05,0.00,8.77,false,9/9/23 7:58 PM,9/9/23 7:58 PM,00:07:14,In Store
3401 Harrisburg Boulevard Suite A,800000004848197567,84,84,9/9/23 8:00 PM,1,,Dining Room,,Dinner,,0.00,17.00,1.75,3.40,0.00,22.15,false,9/9/23 8:45 PM,9/9/23 8:45 PM,00:44:49,In Store
3401 Harrisburg Boulevard Suite A,800000004848352878,85,85,9/9/23 8:01 PM,1,,Dining Room,,Dinner,,0.00,11.00,1.13,2.42,0.00,14.55,false,9/9/23 8:05 PM,9/9/23 8:05 PM,00:03:06,In Store
3401 Harrisburg Boulevard Suite A,800000004848359963,82,82,9/9/23 7:50 PM,1,,None,,Dinner,,0.00,52.00,5.35,7.80,0.00,65.15,false,9/9/23 8:47 PM,9/9/23 8:47 PM,00:57:15,In Store
3401 Harrisburg Boulevard Suite A,800000004848448014,87,87,9/9/23 8:05 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,1.00,0.00,6.51,false,9/9/23 8:06 PM,9/9/23 8:06 PM,00:01:09,In Store
3401 Harrisburg Boulevard Suite A,800000004848606991,89,89,9/9/23 8:07 PM,1,,Dining Room,,Dinner,,0.00,12.00,1.23,5.00,0.00,18.23,false,9/9/23 8:11 PM,9/9/23 8:11 PM,00:04:08,In Store
3401 Harrisburg Boulevard Suite A,800000004848699674,90,90,9/9/23 8:10 PM,1,,None,,Dinner,,0.00,38.00,3.89,7.60,0.00,49.49,false,9/9/23 8:12 PM,9/9/23 8:12 PM,00:02:25,In Store
3401 Harrisburg Boulevard Suite A,800000004848718621,91,91,9/9/23 8:11 PM,1,,Dining Room,,Dinner,,0.00,39.00,3.99,5.85,0.00,48.84,false,9/9/23 8:12 PM,9/9/23 8:12 PM,00:01:03,In Store
3401 Harrisburg Boulevard Suite A,800000004849071200,92,92,9/9/23 8:12 PM,1,,Dining Room,,Dinner,,0.00,5.00,0.51,1.00,0.00,6.51,false,9/9/23 8:19 PM,9/9/23 8:19 PM,00:07:17,In Store
3401 Harrisburg Boulevard Suite A,800000004849145044,94,94,9/9/23 8:19 PM,1,,Dining Room,,Dinner,,0.00,21.00,2.16,4.20,0.00,27.36,false,9/9/23 8:21 PM,9/9/23 8:21 PM,00:01:47,In Store
3401 Harrisburg Boulevard Suite A,800000004849442659,95,95,9/9/23 8:21 PM,1,,Dining Room,,Dinner,,0.00,91.00,9.13,5.55,0.00,105.68,false,9/9/23 8:28 PM,9/9/23 8:28 PM,00:06:36,In Store
3401 Harrisburg Boulevard Suite A,800000004849497630,93,93,9/9/23 8:12 PM,1,,None,,Dinner,,0.00,33.00,3.38,0.00,0.00,36.38,false,9/9/23 8:28 PM,9/9/23 8:28 PM,00:16:02,In Store
3401 Harrisburg Boulevard Suite A,800000004849560414,96,96,9/9/23 8:29 PM,1,,Dining Room,,Dinner,,0.00,30.00,3.08,0.00,0.00,33.08,false,9/9/23 8:30 PM,9/9/23 8:30 PM,00:00:48,In Store
3401 Harrisburg Boulevard Suite A,800000004849949335,99,99,9/9/23 8:34 PM,1,,Dining Room,,Dinner,,0.00,0.00,0.00,0.00,0.00,0.00,true,9/9/23 8:39 PM,9/9/23 8:39 PM,00:04:26,In Store
3401 Harrisburg Boulevard Suite A,800000004849996883,100,100,9/9/23 8:39 PM,1,,Dining Room,,Dinner,,0.00,22.00,2.25,3.00,0.00,27.25,false,9/9/23 8:40 PM,9/9/23 8:40 PM,00:01:19,In Store
3401 Harrisburg Boulevard Suite A,800000004850078759,101,101,9/9/23 8:40 PM,1,,Dining Room,,Dinner,,0.00,7.00,0.72,0.00,0.00,7.72,false,9/9/23 8:42 PM,9/9/23 8:42 PM,00:01:54,In Store
3401 Harrisburg Boulevard Suite A,800000004850136898,102,102,9/9/23 8:42 PM,1,,Dining Room,,Dinner,,0.00,7.00,0.72,0.00,0.00,7.72,false,9/9/23 8:43 PM,9/9/23 8:43 PM,00:01:04,In Store
3401 Harrisburg Boulevard Suite A,800000004850490359,105,105,9/9/23 8:49 PM,1,,Dining Room,,Dinner,,0.00,13.00,1.33,0.00,0.00,14.33,false,9/9/23 8:52 PM,9/9/23 8:52 PM,00:03:10,In Store
3401 Harrisburg Boulevard Suite A,800000004850566697,106,106,9/9/23 8:52 PM,1,,Dining Room,,Dinner,,0.00,16.00,1.44,3.20,0.00,20.64,false,9/9/23 8:54 PM,9/9/23 8:54 PM,00:01:32,In Store
3401 Harrisburg Boulevard Suite A,800000004850637750,104,104,9/9/23 8:47 PM,1,,Dining Room,,Dinner,,0.00,40.00,3.48,8.00,0.00,51.48,false,9/9/23 9:19 PM,9/9/23 9:19 PM,00:31:30,In Store
3401 Harrisburg Boulevard Suite A,800000004850848091,108,108,9/9/23 8:54 PM,1,,None,,Dinner,,0.00,68.00,6.96,10.20,0.00,85.16,false,9/9/23 9:25 PM,9/9/23 9:25 PM,00:30:11,In Store
